sector,project,account_item,status,request_id,code,vendor,amount_total,amount_paid,amount_canceled,amount_remaining,source_request_date,payment_request_date,approval_date,payment_date
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2101010593,شركة سادن المتخصصة للاستشارات الجيولوجية,23230,23230,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2101011151,شركة مركز الخدمات الصناعية الخليجي التجارية,8233,8233,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,5104000007,الشركة السعودية للكهرباء,3376,3376,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,5104000007,الشركة السعودية للكهرباء,875,875,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,5104000007,الشركة السعودية للكهرباء,1479,1479,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاعات أخرى,فندق مكة,موردين,Paid,A.K.20-10,2101011116,مؤسسة عمر محمد عثمان بكير للتجارة,53820,53820,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاعات أخرى,فندق مكة,موردين,Paid,A.K.20-10,2101010772,مؤسسة فيصل عبد الله راشد المساعد التجارية,14958,14958,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاعات أخرى,فندق مكة,موردين,Paid,A.K.20-10,2101011188,مؤسسة فواصل الاضاءة للتجارة,6162,6162,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاعات أخرى,فندق مكة,موردين,Paid,A.K.20-10,2101011189,مصنع الابواب الراقية للصناعة,5950,5950,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع الإسكان,إسكان العاقول 300,عهدة,Paid,10,1101000010,طلب عهدة - عوض الله عبد الحي محيى الدين,45000,45000,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,Paid,11,2103011410,مؤسسة أفضل إختيار للمقاولات,3080,3080,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,Paid,11,2103011410,مؤسسة أفضل إختيار للمقاولات,6160,6160,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,Paid,11,2103011410,مؤسسة أفضل إختيار للمقاولات,10164,10164,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,Paid,11,2103011387,مؤسسة إعمار مدينتى للمقاولات,6670,6670,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع الإسكان,إسكان العاقول 300,مقاولين الباطن,Paid,11,2103011383,مؤسسة غلا طيبة للمقاولات العامة,6369,6369,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,208,5104000094,فاتورة رقم  251016023528                                                  ,287,287,0,0,10/20/2025,10/21/2025,10/21/2025,10/21/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,208,5104000094,فاتورة رقم  251016023529                                                  ,2169,2169,0,0,10/20/2025,10/21/2025,10/21/2025,10/21/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سداد تصاريح حفر,Paid,208,5104000094,فاتورة رقم  251016023591                                                  ,292,292,0,0,10/20/2025,10/21/2025,10/21/2025,10/21/2025
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2103010664,مؤسسة مساندة الأداء للتكييف والتبريد,50000,50000,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع الإسكان,مشاريع الاسكان,مقاولين الباطن,Paid,0,2109000144,مؤسسة ابراهيم سعيد ابراهيم الجهنى للمقاولات,25500,25500,0,0,10/21/2025,10/21/2025,10/21/2025,10/21/2025
قطاع الإسكان,إسكان الأصالة الرياض,عهدة,Paid,5060,1101000017,طلب عهدة - كريم رضا,50000,50000,0,0,10/19/2025,10/20/2025,10/20/2025,10/20/2025
قطاع التحلية,الصبة الخرسانية تحلية جازان,موردين,Paid,79,2101010936,شركة مسارات الإنتاج الصناعية,9835,9835,0,0,10/21/2025,10/26/2025,10/26/2025,10/26/2025
قطاعات أخرى,فندق مكة,مقاولين الباطن,Paid,Ab.W,2103011332,مؤسسة الحضارة و الاتقان للمقاولات,28799,28799,0,0,10/21/2025,10/22/2025,10/22/2025,10/22/2025
قطاعات أخرى,فندق مكة,مقاولين الباطن,Paid,Ab.W,2103011339,مؤسسة سعد صنهات صنت المطيرى,18400,18400,0,0,10/21/2025,10/22/2025,10/22/2025,10/22/2025
قطاعات أخرى,فندق مكة,مقاولين الباطن,Paid,Ab.W,2103011608,مؤسسة الماس الغرب للمقاولات,25300,25300,0,0,10/21/2025,10/22/2025,10/22/2025,10/22/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,عهدة,Paid,EMER,1101000015,طلب عهدة - أحمد عوض,4000,4000,0,0,10/21/2025,10/23/2025,10/23/2025,10/23/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,عهدة,Paid,EMER,1101000015,طلب عهدة - أحمد عوض,6000,6000,0,0,10/21/2025,10/23/2025,10/23/2025,10/23/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,WA,2101011190,شركة عمار القلاع للصناعة,15000,15000,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,P.O,2101010455,شركة سالم بن احمد بن يماني بن محفوظ وابنائه,10354,10354,0,0,10/20/2025,10/22/2025,10/22/2025,10/22/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,444,2101011132,شركة شموخ الورد الحديثة المحدودة,3550,3550,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,444,2101011113,مؤسسة بروج العز للمقاولات,8973,8973,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,444,2101011173,مصنع الربيع الطبيعي لتعبئة المياه,1610,1610,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع المصانع,مصنع أبواب مشاريع الإسكان بجدة,عهدة,Paid,O.J.19-10,1101000013,طلب عهدة - محمود سعفان,10000,10000,0,0,10/19/2025,10/20/2025,10/20/2025,10/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,442,2101011168,كنداسة لخدمات المياه,1957,1957,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,442,2101011113,مؤسسة بروج العز للمقاولات,4650,4650,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع المصانع,مصنع خرسانة الطائف,موردين,Paid,39,2101011201,مؤسسة محمد عمر بانعيم للتجارة,37750,37750,0,0,10/20/2025,10/26/2025,10/26/2025,10/26/2025
قطاع الإسكان,مشاريع الاسكان,موردين,Paid,39,2101010530,مؤسسة عبدالرحمن محمد علي حنبش للبطاريات ,4750,4750,0,0,10/20/2025,10/26/2025,10/26/2025,10/26/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Paid,P.O,2101011051,شركة درداء طيبة للتجارة,12949,12949,0,0,10/20/2025,10/22/2025,10/22/2025,10/22/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,موردين,Partially Paid,326,2101010815,شركة التقنيون السعوديون - سعودي تك لفحص التربة,30239,30239,0,0,10/20/2025,12/1/2025,12/1/2025,12/10/2025
قطاع التحلية,واحة التحلية برابغ,سدادات,Paid,443,5104000012,عماد هندي حبش البلادي,4000,4000,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,430,2101010996,مؤسسة ابراج الماسة للمقاولات,200000,200000,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,429,2101011044,شركة بوليمرز المتقدمة للصناعات المحدودة,92810,92810,0,0,10/20/2025,10/20/2025,10/20/2025,10/20/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011551, ركن الاتقان للتطوير العقاري,49978,49978,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011551, ركن الاتقان للتطوير العقاري,20790,20790,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103010785,شركة سمو العزل,18654,18654,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011562,شركة أصول البناء العالمية,47231,47231,0,0,10/19/2025,11/11/2025,11/11/2025,11/13/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011562,شركة أصول البناء العالمية,31376,31376,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011562,شركة أصول البناء العالمية,12823,12823,0,0,10/19/2025,11/11/2025,11/11/2025,11/13/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011520,شركة قطين للمقاولات,40131,40131,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011552,مؤسسة اعمار قنونا للمقاولات,17248,17248,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011574,مؤسسة شروق الهمة ,12823,12823,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2103011522,مؤسسة المستقبل الأمثل للمقاولات,16780,16780,0,0,10/19/2025,10/29/2025,10/29/2025,10/29/2025
قطاع الإسكان,إسكان الأصالة الرياض,مقاولين الباطن,Paid,5061,2101010961,مؤسسة رقية الفضل للمقاولات,51508,51508,0,0,10/19/2025,11/11/2025,11/11/2025,11/13/2025
قطاعات أخرى,الأعمال الكهروميكانيكية جازان,عهدة,Paid,WA,1101000006,طلب عهدة - م عبدالقادر عمر,2000,2000,0,0,10/19/2025,10/19/2025,10/19/2025,10/19/2025
قطاعات أخرى,مشروع عقد كهرباء 36 ك .ف جازان,موردين,Paid,38,2101010889,شركة خالد عبد الصافي للإطارات,3555,3555,0,0,10/19/2025,10/26/2025,10/26/2025,10/26/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,WA,2101010872,مؤسسة افاق الديار للرخام والحجر والسيراميك,19017,19017,0,0,10/19/2025,10/19/2025,10/19/2025,10/19/2025
قطاع الإسكان,إسكان العاقول 300,موردين,Paid,37,2101010720, شركة الزغيبي للتجارة ,4358,4358,0,0,10/19/2025,10/26/2025,10/26/2025,10/26/2025
قطاعات أخرى,الياسمين والعاقول 444,سدادات,Paid,9,5104000007,الشركة السعودية للكهرباء,926,926,0,0,10/14/2025,11/13/2025,11/13/2025,11/16/2025
قطاعات أخرى,الياسمين والعاقول 444,سدادات,Paid,9,5104000007,الشركة السعودية للكهرباء,1011,1011,0,0,10/14/2025,11/13/2025,11/13/2025,11/16/2025
قطاعات أخرى,الياسمين والعاقول 444,سدادات,Pending,9,5104000007,الشركة السعودية للكهرباء,6812,0,0,6812,10/14/2025,1900-01-00,1900-01-00,1900-01-00
قطاع الإسكان,إسكان العاقول,عهدة,Paid,18,1101000010,طلب عهدة - عوض الله عبد الحي محيى الدين,22610,22610,0,0,10/14/2025,11/24/2025,11/24/2025,11/24/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,WA,2101010776,شركة مصدر لمواد البناء,11989,11989,0,0,10/22/2025,10/22/2025,10/22/2025,10/22/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,سداد تصاريح حفر,Paid,89,5104000094,فاتورة رقم 251016026009,2329,2329,0,0,10/22/2025,10/22/2025,10/22/2025,10/22/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Paid,64,2103011518,مؤسسة مريم ماجد بن على الخلف ,15644,15644,0,0,10/22/2025,11/12/2025,11/12/2025,11/13/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Pending,64,2103011484,مؤسسة امل صالح بن هادى اليامى ,56676,0,0,56676,10/22/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Paid,64,2103011594,مؤسسة هند سعيد ناجى النهارى,13800,13800,0,0,10/22/2025,10/27/2025,10/28/2025,10/28/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Paid,64,2103011595,مؤسسة ماجد عوض سالم الميموني,20000,20000,0,0,10/22/2025,10/27/2025,10/28/2025,10/28/2025
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,مقاولين الباطن,Paid,64,2103011595,مؤسسة ماجد عوض سالم الميموني,9487,9487,0,0,10/22/2025,11/12/2025,11/12/2025,11/13/2025
